Employee ID,Name,Gender,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
297108,Jayan Chowdhury,Female,Marketing,SEO Specialist,68,77.02,77.65,3.6,96.53,37,3.4,28,No
282785,Tushar Virk,Male,Sales,Sales Executive,95,77.29,92.25,4.9,76.8,35,3.2,1,No
727262,Stuvan Walia,Female,HR,HR Manager,60,78.42,94.64,4.2,87.5,41,3.2,19,No
904616,Rhea Goda,Female,Finance,Accountant,79,70.24,92.55,4.8,83.61,41,4.3,13,No
273465,Amira Karnik,Female,IT,Data Analyst,95,69.72,80.85,3.9,77.5,41,4.8,30,Yes
615504,Ivan Sibal,Male,HR,HR Manager,68,63.89,79.22,5,99.09,36,4.8,12,No
560911,Saanvi Rege,Female,HR,Recruitment Specialist,79,79.22,97.84,3.4,71.81,50,4.5,20,No
851424,Sumer Srinivasan,Male,IT,Cybersecurity Specialist,74,90.28,92.71,3.2,96.98,41,3.6,4,No
149969,Trisha Batra,Male,Finance,Auditor,51,76.1,99.47,4.7,73.64,45,4.2,8,No
488295,Raunak Sami,Male,HR,Employee Relations,58,77.91,94.36,3.5,77.43,52,4.9,26,No
194337,Kimaya Lad,Male,HR,Recruitment Specialist,64,85.9,81.74,5,76.85,51,4.8,20,No
635897,Samarth Ahuja,Female,HR,Recruitment Specialist,68,86.59,97.46,3.9,92.14,52,4.3,4,No
701494,Dharmajan Deo,Male,IT,Software Engineer,67,80.87,90.21,3.2,80.09,53,3.4,6,No
925115,Anay Ramesh,Male,Finance,Accountant,67,94.95,87.87,4.4,79.99,46,4.6,7,No
388904,Charvi Kata,Female,HR,HR Manager,87,60.93,75.01,4.8,89.51,40,4.9,4,Yes
515369,Anya Dora,Female,Marketing,SEO Specialist,52,93.35,85.15,4.9,74.66,45,3.9,15,No
895486,Indranil Jha,Male,Sales,Account Manager,95,70.49,92.39,4.7,95.81,39,3.2,5,No
506999,Divij Cheema,Female,HR,Recruitment Specialist,97,84.17,77.64,5,71.46,50,4.6,12,Yes
433033,Purab Dhingra,Male,IT,Software Engineer,90,94.62,89.12,4.4,75.86,42,4.9,13,Yes
978453,Ranbir Konda,Male,Marketing,SEO Specialist,94,62.89,82.21,4.8,99.28,44,4.2,15,Yes
467489,Biju Iyengar,Male,HR,HR Manager,56,73.09,76.03,3.9,95.55,55,4.4,28,No
232329,Reyansh Yohannan,Male,HR,HR Manager,71,83.06,82.28,4,94.59,42,4,25,No
984958,Yuvraj  Brahmbhatt,Female,HR,Recruitment Specialist,80,86.85,75.94,4.3,85.56,41,4.6,24,No
767033,Keya Bala,Male,IT,Software Engineer,55,86.16,90.81,3.6,86.7,38,3,26,No
247250,Alisha Kadakia,Female,IT,Cybersecurity Specialist,62,85.92,77.89,3.8,89.45,50,3.2,5,No
111008,Akarsh Bath,Female,Sales,Account Manager,69,70.9,98.7,4.9,74.98,40,3.7,12,No
929537,Indrajit Kadakia,Female,Sales,Sales Executive,53,89.61,95.97,3.7,85.62,36,3.6,10,No
336270,Jivika Sule,Female,IT,Cybersecurity Specialist,66,82.44,98.96,4.9,94.69,42,3.3,22,No
879559,Raghav Ganguly,Male,Finance,Accountant,75,68.88,86.44,3.9,88.88,51,4.3,29,No
506522,Divij Vaidya,Female,HR,Employee Relations,80,66.5,91.28,4.6,89.6,54,4.5,21,No
469514,Ela Setty,Male,Sales,Account Manager,73,62.54,82.89,4.5,81.61,43,4,7,No
476049,Neysa Thakur,Female,Sales,Account Manager,69,67.74,78.55,4.9,70.14,41,4.2,5,No
783567,Romil Dani,Female,Finance,Financial Analyst,74,74.63,91.33,4.8,89.45,47,4.7,22,No
844540,Suhana Sood,Male,Finance,Accountant,81,83.12,79.82,4.3,74.26,36,4.9,9,No
844024,Oorja Thaker,Male,Marketing,Content Strategist,98,87.92,79.82,4.8,71.08,46,3.3,23,No
866516,Shalv Loke,Male,Sales,Sales Executive,76,72.7,78.96,4.6,77.29,37,3.2,14,No
900343,Ranbir Cherian,Female,HR,Employee Relations,95,70.13,79.4,4,80.98,40,4.9,9,Yes
676712,Anahi Bail,Female,Marketing,Marketing Executive,58,93.99,78.49,3.5,84.59,47,4.6,10,No
855681,Kashvi Kakar,Male,Sales,Account Manager,82,80.74,85.64,5,87.52,40,4.3,6,No
681499,Fateh Wagle,Male,IT,Cybersecurity Specialist,61,77.85,81.36,4,87.13,36,4.9,28,No
659423,Urvi Deshpande,Male,Finance,Accountant,81,81.71,87.12,4.6,88.94,46,4.7,13,No
622318,Yashvi Thaman,Male,Sales,Business Development,71,84.26,86.16,4.8,90.65,54,3.9,8,No
424372,Riya Kapur,Female,Finance,Financial Analyst,96,67.26,83.61,4.9,80.97,43,4.3,24,Yes
441486,Saira Salvi,Male,Sales,Sales Executive,50,92.26,76.24,4.5,87.38,40,3.5,11,No
533267,Alia Loke,Male,Sales,Sales Executive,83,78.39,82.24,4.6,99.59,42,3.3,15,No
958959,Yakshit Baral,Male,Finance,Financial Analyst,94,86.68,87.95,4.2,87.79,46,4.5,14,Yes
826662,Rania Ramachandran,Male,Marketing,Marketing Executive,89,74.23,78.96,4.4,74.76,36,3.7,10,No
496946,Kanav Sarkar,Female,Marketing,SEO Specialist,73,86.08,84.38,4.6,94.44,37,3.2,9,No
856499,Oorja Dixit,Male,Sales,Business Development,91,82.91,96.78,3.1,93.76,40,4.1,16,Yes
301758,Gatik Deshmukh,Female,Sales,Account Manager,64,61.59,93.66,4.6,76.02,39,3.2,1,No
416468,Miraan Dalal,Male,HR,Employee Relations,83,74.43,78.15,4.3,76.19,46,3.6,16,No
982476,Devansh Wadhwa,Male,IT,Software Engineer,85,65.46,81.59,4.3,73.48,50,3.3,12,No
596377,Kiara Mallick,Female,Marketing,Marketing Executive,75,65.65,87.19,4.2,93.67,54,4.9,12,No
868521,Divit Subramaniam,Male,Finance,Auditor,72,69.69,98.29,4.6,75.24,36,3.9,20,No
462417,Hiran Mahajan,Female,IT,Software Engineer,79,82.87,87.95,3.4,83.64,37,3.1,22,No
735129,Farhan Sethi,Female,HR,Recruitment Specialist,61,77.58,87.4,4.4,88.46,52,3.6,12,No
601399,Amani Amble,Male,Sales,Account Manager,62,83.09,77.44,4.8,84.47,39,3,12,No
697289,Jayan Babu,Female,HR,HR Manager,55,90.03,85.84,4.1,79.25,52,4,13,No
146352,Zeeshan Suresh,Female,HR,Employee Relations,69,91.93,99.32,4.6,85.51,40,3.6,8,No
603933,Armaan Chaudhuri,Female,Marketing,SEO Specialist,90,72.89,78.98,4.9,72.04,38,3.6,13,No
706958,Renee Bail,Female,Finance,Accountant,50,92.32,87.05,3.4,97.55,45,3.5,23,No
295742,Neysa Johal,Female,Sales,Sales Executive,59,94.71,84.36,4.6,93.8,43,3.2,25,No
966300,Yuvaan Krish,Female,Sales,Account Manager,93,77.83,95.11,3.7,73.35,50,4.2,20,Yes
682682,Kimaya Varghese,Female,Marketing,Content Strategist,52,69.89,93.18,3.2,74.17,45,3.8,4,No
490054,Rohan Saran,Female,IT,Software Engineer,87,84.17,85.88,3.4,75.3,43,4.5,26,Yes
615419,Vidur Mannan,Male,Marketing,Content Strategist,81,67.64,78.92,3.8,75.55,36,4.9,7,No
256154,Amira Rajan,Male,Sales,Business Development,67,89.55,81.99,3.1,83.72,55,3.5,6,No
904766,Sana Handa,Female,Sales,Business Development,85,74.6,83.63,3.4,78.72,48,4,16,No
219194,Madhav Subramaniam,Male,HR,Employee Relations,86,83.17,79.41,3,81.22,49,4.1,28,Yes
264382,Rasha Dugar,Female,Finance,Auditor,50,60.59,92.5,4,90.33,37,3.1,29,No
882220,Akarsh Dua,Female,Marketing,Content Strategist,91,65.01,79.08,3.9,86.13,45,4.3,5,Yes
369520,Anika Yogi,Male,Marketing,Content Strategist,59,74.4,76.95,4.2,94.85,37,4.5,24,No
965575,Zara Lanka,Female,Marketing,Marketing Executive,64,73.76,86.83,3.7,73.04,46,3.5,26,No
976037,Samaira Mahal,Female,Finance,Financial Analyst,63,66.54,90.24,4.3,79.33,47,5,28,No
534344,Bhamini Cherian,Female,IT,Cybersecurity Specialist,71,61.08,95.97,3.6,99.61,46,4.2,24,No
988379,Charvi Gera,Female,Finance,Accountant,59,65.67,76.99,3.2,85.54,51,3.1,6,No
193674,Jiya Sarin,Male,IT,Software Engineer,81,89.72,92.95,4.8,72.4,44,3.8,1,No
337917,Yasmin Yohannan,Female,Marketing,Marketing Executive,56,85.64,95.84,4.3,93.05,49,3.2,30,No
188263,Nirvi Jain,Female,Finance,Financial Analyst,53,83.03,99.44,3.9,80.25,47,4.7,12,No
353599,Shaan Balakrishnan,Female,IT,Data Analyst,89,68.33,86.93,4.9,74.82,51,4.1,13,Yes
891878,Samar Venkataraman,Male,IT,Software Engineer,86,62.75,79.93,4.6,86.93,48,3.9,12,No
146417,Prerak Trivedi,Female,IT,Data Analyst,59,86.06,82.15,4.9,89.37,43,3.7,1,No
177999,Neelofar Maharaj,Male,Marketing,SEO Specialist,96,88.32,96.97,4.9,77.47,35,4.7,28,Yes
438498,Divit Apte,Male,Finance,Auditor,64,84.18,81.72,3.9,89.05,35,3,4,No
810728,Aarav Sarkar,Female,HR,Employee Relations,96,92.71,94.65,3.3,93.46,43,4.2,24,Yes
191671,Nehmat Saraf,Female,Marketing,Content Strategist,85,79.2,90.64,4.8,97.31,50,4.2,15,No
719213,Seher Saini,Male,Finance,Accountant,88,64.84,78.77,3.4,82.68,46,3.1,29,No
271309,Diya Gopal,Female,HR,Employee Relations,90,79.55,88.99,3.1,87.47,39,3.8,10,No
239972,Samaira Ramanathan,Male,IT,Cybersecurity Specialist,86,76.67,92.19,4.8,95.36,48,5,24,Yes
209419,Kiara Bumb,Male,Marketing,Marketing Executive,93,71.48,97.23,4.1,93.63,48,4.6,5,Yes
544954,Divij Kakar,Female,Sales,Business Development,53,90.99,94.88,3.1,80,52,3.7,27,No
224870,Mishti Handa,Female,IT,Cybersecurity Specialist,92,88.19,88.72,3.5,98.24,42,3.9,28,No
322135,Ivan Ravel,Male,Marketing,Content Strategist,60,62.98,79.51,4,82.4,46,3.9,18,No
746114,Samarth Ramanathan,Male,Finance,Accountant,95,73.78,76.93,3.1,87.28,45,3.2,29,No
923123,Mamooty Soni,Male,Finance,Auditor,67,81.78,76.94,4,72.21,52,3.6,2,No
626952,Biju Bir,Male,IT,Software Engineer,89,78.17,79.19,3.3,91.22,40,4,21,No
213797,Romil Samra,Female,Finance,Auditor,67,71.14,75.84,3.5,77.74,41,4.5,9,No
735209,Kismat Banerjee,Female,Sales,Business Development,92,67.35,90.57,4.8,80.6,45,4.7,14,Yes
911301,Baiju Arya,Female,IT,Software Engineer,85,94.63,84.56,4.6,89.7,47,4.4,6,No
188515,Manikya Roy,Female,IT,Cybersecurity Specialist,51,82.24,96.98,3.8,92.29,49,4.4,25,No
734572,Krish Jayaraman,Female,Sales,Sales Executive,90,82.89,95.16,4.8,88.53,50,4.2,1,Yes
850478,Rati Thakkar,Male,Finance,Financial Analyst,71,76.49,77.16,3.2,93.29,49,4.7,27,No
587474,Hiran Singhal,Female,Sales,Sales Executive,82,86.14,86.72,3.6,83.69,38,5,14,No
849392,Shamik Bora,Female,HR,HR Manager,59,68.19,81.37,3,77.13,51,3.4,23,No
548834,Lakshay Bose,Female,IT,Software Engineer,53,90.56,85.75,3.1,76.23,35,3,6,No
255458,Bhamini Chand,Female,Marketing,Content Strategist,67,79.33,92.67,3.3,71.99,35,3.8,1,No
422372,Yashvi Gill,Female,IT,Data Analyst,95,62.51,90.86,4.9,85.27,36,4.4,9,Yes
981762,Zain Vig,Male,IT,Data Analyst,100,70.71,80.71,3.5,73.73,54,3.2,18,No
563230,Nayantara Kunda,Male,HR,Recruitment Specialist,53,65.81,90.92,4.3,96.11,46,4.4,27,No
935870,Damini Chanda,Male,Finance,Accountant,100,63.24,76.09,3.7,93.44,47,4.2,18,Yes
416198,Mehul Sarkar,Female,Marketing,SEO Specialist,51,63.68,88.36,4.4,85.48,37,4.3,9,No
209199,Krish Comar,Male,IT,Cybersecurity Specialist,59,62.69,77.75,3.7,79.79,40,4.9,16,No
670062,Shlok Hayer,Male,HR,HR Manager,95,64.61,99.8,3.6,98.39,41,3.8,28,No
791583,Baiju Bhatia,Female,Sales,Account Manager,74,73.85,92.39,3.8,83.17,45,5,14,No
318172,Gatik Luthra,Female,IT,Cybersecurity Specialist,90,87.65,76.69,4.1,78.63,54,4.6,10,Yes
537761,Anya Majumdar,Female,Marketing,Content Strategist,90,85.54,82.31,4.6,87.19,54,4,28,No
880954,Reyansh Sem,Male,Sales,Business Development,97,62.75,76.04,3.3,86.49,36,4.3,25,Yes
590418,Aarav Jha,Male,IT,Software Engineer,73,65.55,99.97,3,75.64,49,4.2,6,No
542908,Jhanvi Raman,Female,Marketing,SEO Specialist,59,86.95,84.18,3.3,90.51,44,4.1,11,No
295750,Eva Shukla,Female,Marketing,SEO Specialist,71,69.03,98.59,4.3,74.02,55,4,11,No
784411,Trisha Mallick,Male,Marketing,SEO Specialist,94,65.15,96.93,3.1,71.39,46,4.2,10,Yes
515923,Aarav Kashyap,Male,Finance,Financial Analyst,63,71.45,86.39,4.5,70.87,48,4.9,12,No
481395,Renee Sachar,Female,Finance,Accountant,94,94.65,95.9,3.8,75.27,39,4.8,0,Yes
488935,Faiyaz Mahal,Female,Sales,Sales Executive,51,82.92,97.6,4.1,81.16,48,4.1,23,No
500842,Madhav Kashyap,Male,Marketing,Content Strategist,63,86.44,96.49,3.7,73.86,45,4.9,6,No
829717,Jayant Bhagat,Female,HR,Recruitment Specialist,68,94.96,77.1,4.4,91.99,46,3.3,15,No
301292,Saira Kaur,Male,Sales,Business Development,57,80.18,95.19,3.6,72.19,39,3.4,30,No
332292,Ryan Karnik,Male,IT,Cybersecurity Specialist,73,60.4,81.44,3.8,78.91,49,4.7,7,No
391184,Trisha Bose,Male,IT,Cybersecurity Specialist,71,67.45,86.81,3.1,76.3,48,3.3,29,No
102928,Veer Sagar,Male,HR,Recruitment Specialist,60,70.81,88.3,3.5,98.5,52,3.8,25,No
238037,Shaan Shetty,Female,Marketing,Marketing Executive,71,65.13,92.64,4.3,80.41,39,4.5,4,No
530999,Ayesha Garde,Female,HR,HR Manager,92,76.8,94.92,4.4,73.65,48,3.6,8,No
620611,Akarsh Andra,Male,HR,Recruitment Specialist,90,75.41,99.58,4.2,86.53,54,4.6,16,Yes
199145,Sana Jhaveri,Male,Marketing,Marketing Executive,94,90.65,79.51,4.4,87.33,36,4.5,17,Yes
349090,Inaaya  Doctor,Male,Finance,Auditor,57,71.97,95.56,4,76.86,50,3.7,28,No
906820,Onkar Basak,Male,HR,Employee Relations,84,84.78,82.27,3.3,99.07,49,3.2,7,No
590869,Parinaaz Kumar,Male,IT,Cybersecurity Specialist,97,64.23,87.67,4.8,95.33,50,3,25,No
860960,Armaan Badami,Female,Sales,Business Development,84,77.86,98.82,4.6,87.66,39,3.2,2,No
137127,Saksham Chandra,Female,HR,Recruitment Specialist,53,70.65,82.16,3.7,82.14,38,4.1,29,No
737753,Miraan Dani,Female,HR,Employee Relations,69,85.73,94.36,4.5,82.75,48,4.6,0,No
424195,Ranbir Sabharwal,Female,HR,Recruitment Specialist,63,61.64,87.21,4.5,77.43,42,3.9,15,No
794019,Adah Deep,Male,Marketing,Marketing Executive,80,66.9,99.13,4.2,92,40,4.7,10,No
593427,Prerak Sundaram,Male,Marketing,Marketing Executive,98,83.67,90.74,4.7,77.22,50,3.4,16,No
659869,Mehul Doctor,Male,Sales,Sales Executive,88,86.04,83.78,4.2,81.39,45,4.5,10,Yes
482829,Yuvraj  Dewan,Male,HR,Recruitment Specialist,94,92.66,95.2,4.3,97.21,37,4.6,10,Yes
493092,Piya Virk,Male,Finance,Financial Analyst,61,94.95,96.8,4.7,98.22,38,3.8,3,No
570104,Ryan Sachar,Female,IT,Cybersecurity Specialist,83,77.34,82.14,4.6,78.74,42,3.6,15,No
324427,Divij Randhawa,Male,Finance,Financial Analyst,67,78.58,79.93,4.1,85.18,47,4.5,3,No
339528,Fateh Sharma,Female,IT,Software Engineer,61,87.4,93.93,3.2,99.69,39,4.3,27,No
946960,Alisha Chand,Female,Finance,Financial Analyst,83,60.68,77.49,3.3,94.09,44,4,8,No
731424,Pihu Dutt,Female,Finance,Auditor,72,68.14,97.15,4.5,75.78,37,3.2,23,No
842692,Saanvi Madan,Female,HR,HR Manager,93,91.14,78.8,3.1,75.56,53,4.6,11,Yes
278306,Nakul Rout,Male,Finance,Accountant,75,92.35,87.09,3.6,94.69,45,4.8,22,No
609399,Vritika Hora,Female,Marketing,Marketing Executive,75,61.44,94.92,4,83.31,46,4.1,28,No
132841,Ryan Madan,Female,Sales,Account Manager,100,79.22,99.63,3.5,77.49,47,4.3,28,Yes
729250,Miraya Uppal,Female,IT,Software Engineer,95,91.46,98.52,4,90.64,42,4.5,28,Yes
129892,Kaira Virk,Male,Finance,Financial Analyst,73,75.92,87.69,3.8,86.08,41,3.8,27,No
267795,Rhea Ghose,Male,Finance,Accountant,60,90.44,99.56,4.2,81.57,55,3.7,17,No
525528,Rhea Dalal,Male,Finance,Accountant,53,78.94,84.4,4.3,85.32,50,4.2,13,No
848046,Suhana Malhotra,Female,Sales,Business Development,81,92.57,92.3,3.7,88.46,52,4.9,19,No
752362,Ela Ray,Female,IT,Software Engineer,92,61.26,81.01,3.2,91.86,52,4.5,16,Yes
916452,Rati Anne,Male,Sales,Business Development,99,65.78,77.93,4.2,91.07,52,3.4,21,No
186110,Anaya Vora,Female,HR,Recruitment Specialist,82,73.68,81.21,3.5,84.06,54,4.5,11,No
125052,Saanvi Venkatesh,Male,Finance,Auditor,65,68.7,98.18,3.4,98.38,50,4,1,No
362851,Dishani Mahal,Male,Sales,Business Development,78,69.53,84.89,4.2,83.53,41,3.3,17,No
946388,Prisha Divan,Female,Finance,Financial Analyst,76,88.07,82.34,3.5,88.57,50,4.2,21,No
872665,Eshani Sathe,Female,Marketing,Marketing Executive,77,79.96,94.51,4.1,76.06,44,3.6,29,No
977935,Sara Bava,Female,Finance,Accountant,80,87.17,94.67,3,88.38,38,3,25,No
646736,Vidur Choudhury,Female,IT,Software Engineer,73,61.56,98.33,4.2,92.2,39,4.6,30,No
474625,Kismat Reddy,Male,HR,Employee Relations,93,90.5,88.67,3.8,92.91,52,3.2,2,No
223790,Badal Tara,Male,HR,Employee Relations,83,86.19,75.04,3.7,95.45,46,3.3,30,No
938700,Siya Bahri,Male,Sales,Business Development,53,91.39,76.19,5,72.25,36,3.2,8,No
671927,Anahita Chandra,Male,Sales,Account Manager,68,92.65,86.03,3.1,87.55,45,3.1,7,No
685345,Tiya Magar,Male,HR,Employee Relations,78,84.1,97.37,3.9,80.39,40,4.3,6,No
473298,Vritika Vasa,Female,Finance,Accountant,62,64.95,94.85,4.1,79.49,51,3.8,4,No
737360,Shlok Sibal,Male,Sales,Account Manager,87,71.48,85.8,4.7,75.83,45,3.4,10,No
145730,Advik Ranganathan,Male,Finance,Accountant,55,84.08,85.84,3.9,81.72,49,4.6,3,No
912978,Divit Doshi,Male,HR,Employee Relations,69,62.4,89.2,4.6,89.33,50,4.2,14,No
850624,Trisha Bakshi,Female,Marketing,Marketing Executive,85,60.19,75.84,4.8,72.33,50,3.3,22,No
171937,Hansh Koshy,Female,Marketing,Content Strategist,61,89.86,94.42,3.7,99.46,46,4.5,5,No
884429,Anvi Bhavsar,Female,Sales,Sales Executive,64,86.44,91.05,3.7,90.62,48,4.7,8,No
728424,Dhruv Acharya,Female,HR,HR Manager,99,69.49,97.13,3.6,83.33,41,4.8,24,Yes
880296,Ivan Mand,Male,HR,Recruitment Specialist,93,81.43,76.47,3.5,93.14,42,3.4,6,No
761061,Mehul Lad,Male,Sales,Account Manager,79,84.98,92.59,4.5,80.53,52,4.5,21,No
156156,Hansh Karnik,Female,IT,Data Analyst,59,73.17,93.95,3.4,95.76,50,4.4,14,No
691406,Uthkarsh Vala,Female,Finance,Accountant,69,71.88,92.52,3.5,96.32,45,4.9,2,No
632730,Kashvi Buch,Male,Sales,Business Development,91,60.91,97.96,3.2,71.13,40,4,0,No
286824,Riya Madan,Male,Finance,Financial Analyst,81,85.97,82.46,5,75.67,44,3.7,18,No
995749,Oorja Bobal,Female,Sales,Account Manager,66,81.2,98.89,3,90.1,47,5,12,No
439866,Shlok Saini,Female,Finance,Auditor,65,88.18,89.76,4.3,82.39,44,3.1,20,No
425648,Anika Sengupta,Female,HR,Recruitment Specialist,100,73.83,90.15,4.2,92.6,54,4.7,4,Yes
551207,Lakshay Saxena,Female,HR,Employee Relations,97,93.27,91.54,3.8,90.42,49,4.5,16,Yes
895289,Indrans Wason,Male,HR,Employee Relations,85,94.51,85.68,3.9,72.04,43,3.9,4,No
740139,Parinaaz Swaminathan,Male,IT,Software Engineer,71,89.24,79.08,3.8,90.59,51,4.6,30,No
250239,Zara Roy,Male,Finance,Accountant,59,73.51,84.79,4.5,79.77,37,3.2,25,No
311211,Yuvraj  Swaminathan,Female,Marketing,Content Strategist,94,81.59,87.33,4.5,88.48,47,3.3,5,No
940441,Ojas Chada,Female,HR,HR Manager,86,88.88,88.4,4,98.15,52,4,18,No
318048,Ira Thakkar,Male,IT,Cybersecurity Specialist,99,65.41,89.81,4.8,80.61,48,4.9,1,Yes
917471,Pihu Ghose,Male,HR,HR Manager,72,65.69,76.26,4.9,98.66,48,4,10,No
705706,Samiha Thaman,Male,Finance,Auditor,90,78.08,97.23,4.6,75.87,47,4.5,16,Yes
551820,Ivana Rattan,Male,Marketing,Content Strategist,83,71.74,98.71,4.8,74.26,40,3.2,12,No
221582,Jiya Cheema,Female,Marketing,Marketing Executive,51,78.2,90.55,4.3,79.56,35,3.8,22,No
441547,Faiyaz Raval,Male,HR,Recruitment Specialist,76,80.44,80.18,3.2,96.76,39,3.3,19,No
795310,Raunak Konda,Male,IT,Data Analyst,65,77.51,90.49,4.6,97.47,37,3.3,9,No
578635,Myra Ranganathan,Male,IT,Software Engineer,59,60.07,79.14,3.5,97.36,53,4.4,14,No
346443,Rania Garg,Male,IT,Software Engineer,82,65.15,78.79,3.6,73.62,37,4.5,6,No
832149,Adah Goswami,Male,Marketing,Content Strategist,68,82.07,88.23,4.9,71.28,35,3.3,16,No
925126,Mahika Bora,Male,Sales,Account Manager,100,72.07,87.59,3,87.41,49,4.7,2,Yes
560397,Shanaya Bali,Male,HR,Employee Relations,81,65.94,95.39,3.7,78.72,51,3.1,7,No
350626,Kanav Lanka,Female,Finance,Accountant,66,84.19,92.13,4.9,72.51,44,4.2,7,No
335208,Mishti Ganguly,Female,HR,Recruitment Specialist,82,76.59,77.06,4.6,97.82,36,3.5,2,No
860980,Kimaya Aggarwal,Female,Finance,Auditor,100,94.94,94.95,3.5,79.71,38,3.1,20,No
349858,Prisha Chanda,Female,Sales,Account Manager,94,68.02,78.48,4.4,72.7,38,3.6,20,No
965221,Chirag Lalla,Male,Sales,Account Manager,56,68.01,83.8,4,97.63,44,4,27,No
680014,Abram Seth,Female,HR,Recruitment Specialist,68,78.8,96.19,3.3,73.78,52,4.1,3,No
770909,Jayan Kohli,Female,IT,Cybersecurity Specialist,65,75.1,91.08,4.4,98.27,52,4.3,15,No
232269,Riaan Chacko,Male,HR,Employee Relations,86,61.79,89.29,3.7,96.62,38,3,19,No
418960,Sana Hans,Male,Finance,Auditor,71,74.92,88.65,4.8,83.68,41,3.9,29,No
755582,Prerak Datta,Female,Sales,Sales Executive,59,93.72,92.52,4.9,78.65,54,4.6,24,No
913107,Anahita Hans,Female,Finance,Accountant,93,70.94,90.73,3.3,95.54,48,4.8,29,Yes
219532,Hrishita Koshy,Male,HR,HR Manager,56,86.7,89.53,4.7,87.21,37,3.2,13,No
516332,Kartik Lalla,Female,HR,Recruitment Specialist,97,91.01,82.26,4.4,89.22,44,4.3,3,Yes
445720,Amani Bhat,Male,Finance,Auditor,73,79.8,92.43,3.6,93.3,49,4.5,28,No
201647,Elakshi Char,Male,HR,Recruitment Specialist,98,93.46,78.15,3.4,77,43,4.4,20,Yes
125397,Vivaan Kakar,Male,Marketing,Content Strategist,86,63.2,99.73,3.7,99.31,44,3.1,11,No
338231,Pranay Sen,Male,IT,Software Engineer,62,81.92,86.65,3.7,79.04,45,3.3,5,No
283018,Hunar Sura,Female,IT,Software Engineer,95,81.08,75.74,4.4,71.13,51,3.3,19,No
375092,Elakshi Borde,Male,HR,Employee Relations,85,78.08,86.72,3.7,72.73,35,4.6,22,No
948704,Nishith Bains,Male,Finance,Financial Analyst,92,88.52,83.88,4.3,91.61,48,3.8,30,No
501435,Madhav Dhar,Female,Marketing,Content Strategist,73,94.83,90.82,4.3,94.63,52,4.7,26,No
427518,Neysa Magar,Male,Marketing,SEO Specialist,81,68.76,84.05,4.5,71.37,54,4,8,No
830311,Samiha Dugar,Female,IT,Cybersecurity Specialist,67,67.02,85.26,3,75.97,41,3,24,No
938143,Rohan Mann,Female,Marketing,Marketing Executive,100,85.73,97.11,3.1,70.88,38,3.5,19,No
189294,Indranil Saran,Female,Sales,Business Development,83,91.08,81.83,4.9,75.77,55,3.1,16,No
582678,Kiaan Doshi,Male,IT,Software Engineer,57,71.91,75.44,3.7,94.54,40,3.9,28,No
322714,Tejas Sangha,Female,Finance,Financial Analyst,94,65.6,76.56,4.4,84.26,42,3.7,22,No
700739,Kavya Kuruvilla,Female,Marketing,SEO Specialist,52,79.9,94.94,3.6,79.66,44,4.8,27,No
697715,Yuvaan Subramaniam,Male,Sales,Account Manager,80,90.5,95.4,3.6,91.61,41,4.6,10,No
423076,Zoya Hora,Female,Marketing,SEO Specialist,85,67.04,94.72,4.7,92.5,35,3.4,17,No
956232,Anahita Goswami,Female,IT,Data Analyst,77,83.28,84.59,4.2,82.74,44,3.3,4,No
481589,Hridaan Bumb,Female,Sales,Business Development,96,75.19,84.09,3.7,94.34,52,4.9,5,Yes
640250,Rania Karan,Female,Sales,Business Development,68,67.94,83.82,3.8,87.3,37,3.9,2,No
284205,Bhamini Madan,Female,Finance,Accountant,89,92.23,77.88,3.4,80.68,38,3.6,14,No
657968,Khushi Jaggi,Male,HR,HR Manager,74,74.03,95.83,3.7,88.46,51,4.2,12,No
920286,Manjari Chowdhury,Female,HR,HR Manager,75,78.37,88.3,3.5,92.42,38,3.5,20,No
997513,Armaan Lala,Female,Finance,Accountant,55,93.93,92.74,4.5,97.83,48,3.1,9,No
521197,Manjari Uppal,Male,HR,Employee Relations,80,93.97,94.56,4.8,86.47,46,3.1,25,No
682614,Taran Chadha,Male,Marketing,Marketing Executive,72,69.48,87.28,4.5,86.45,54,5,26,No
491320,Kavya Sachdev,Male,HR,Employee Relations,61,63.98,86.22,3.4,85.82,42,3.2,25,No
212943,Zoya Balasubramanian,Female,Marketing,Marketing Executive,59,75.35,85.99,4.2,92.12,45,3.7,27,No
603571,Kartik Chacko,Male,Marketing,SEO Specialist,79,65.02,87.37,4.1,80.06,47,3.6,8,No
960911,Ritvik Chhabra,Female,HR,HR Manager,91,77.97,75.64,4.4,70.16,44,4.5,12,Yes
542816,Drishya Khurana,Female,Marketing,SEO Specialist,50,87.09,78.62,3.9,73.1,42,3.3,15,No
799701,Bhavin Gulati,Male,HR,HR Manager,92,84.06,87.75,3.1,81.67,36,4.7,0,Yes
386385,Anika Chaudhari,Male,HR,HR Manager,99,74.83,96.5,3.9,85.18,40,4.2,17,Yes
467268,Suhana Varughese,Female,Marketing,SEO Specialist,96,74.62,81.03,4.5,79.33,48,4.6,20,Yes
440183,Saira Choudhury,Male,Marketing,Content Strategist,55,60.23,97.86,4.8,92.78,38,3.4,16,No
